x,y
00:16.1,0.353448145
00:16.1,0.633636823
00:16.1,-0.193118544
00:16.1,0.559456136
00:16.1,1.110601697
00:16.1,0.033137369
00:16.1,0.392444344
00:16.1,-0.295220385
00:16.1,0.009629655
00:16.1,-0.088337546
00:16.1,0.398467963
00:16.1,0.602337968
00:16.1,-0.054827425
00:16.1,0.766811423
00:16.1,0.765023721
00:16.1,0.423426872
00:16.1,-0.258013266
00:16.1,-0.305914408
00:16.1,-0.406190677
00:16.1,0.474583035
00:16.1,-0.605884104
00:16.1,0.338418827
00:16.1,-0.540554674
00:16.1,0.41177306
00:16.1,0.008609791
00:16.1,0.666819281
00:16.1,0.570727289
00:16.1,0.717532706
00:16.1,0.730409359
00:16.1,0.071815417
00:16.1,-0.579396533
00:16.1,-0.526261527
00:16.1,-1.043424265
00:16.1,-0.541832917
00:16.1,0.034411829
00:16.1,-0.27982709
00:16.1,-0.090067802
00:16.1,0.24635771
00:16.1,-0.152032629
00:16.1,-0.5609144
00:16.1,-0.026616834
00:16.1,-0.449245243
00:16.1,-0.135393248
00:16.1,0.671388482
00:16.1,-0.135252652
00:16.1,0.885478777
00:16.1,0.715817993
00:16.1,-0.289652654
00:16.1,-0.555561883
00:16.1,-0.026277081
00:16.2,0.576663882
00:16.2,-0.245095453
00:16.2,0.454045149
00:16.2,0.604219995
00:16.2,-0.387012825
00:16.2,-0.338025544
00:16.2,0.356331016
00:16.2,0.075923775
00:16.2,-0.343030763
00:16.2,-0.176090224
00:16.2,-0.035259776
00:16.2,-0.782427212
00:16.2,0.382821553
00:16.2,-0.239346094
00:16.2,-1.391858112
00:16.2,-0.011935484
00:16.2,-0.370785629
00:16.2,0.844411096
00:16.2,-0.29272251
00:16.2,-0.548821682
00:16.2,0.253966335
00:16.2,-0.330223684
00:16.2,-0.389728101
00:16.2,0.254750691
00:16.2,-0.520233654
00:16.2,-0.728636829
00:16.2,0.862999001
00:16.2,0.289749369
00:16.2,-0.132104642
00:16.2,-0.001738605
00:16.2,0.252932179
00:16.2,0.486668725
00:16.2,-0.377987646
00:16.2,0.183073263
00:16.2,-0.253352088
00:16.2,-0.094490622
00:16.2,0.080346434
00:16.2,-0.003339287
00:16.2,0.367783449
00:16.2,0.24354328
00:16.2,-0.754084605
00:16.2,-0.678911604
00:16.2,-0.184858342
00:16.2,0.914312631
00:16.2,-0.425795916
00:16.2,-0.104111355
00:16.2,-0.268173013
00:16.2,-0.277022192
00:16.2,0.089119872
00:16.2,0.700388638
00:16.2,0.2279842
00:16.2,-0.401765481
00:16.2,1.376614755
00:16.2,0.03928661
00:16.2,-0.288610478
00:16.2,0.706048187
00:16.2,-0.234535309
00:16.2,0.831456827
00:16.2,-0.435321395
00:16.2,0.715015194
00:16.2,0.100523832
00:16.2,0.645526116
00:16.2,0.950882854
00:16.2,-0.566303645
00:16.2,0.63788591
00:16.2,-0.704451952
00:16.2,-0.523592178
00:16.2,-0.40170473
00:16.2,0.251818318
00:16.2,0.016507938
00:16.2,-0.083568042
00:16.2,0.07311764
00:16.2,0.295644795
00:16.2,0.334124062
00:16.2,0.547083418
00:16.2,0.910017406
00:16.2,-0.010681186
00:16.2,-0.260544481
00:16.2,0.306768065
00:16.2,-0.572127408
00:16.2,-0.339352066
00:16.2,0.499690473
00:16.2,-0.062064187
00:16.2,-0.604096229
00:16.2,-0.744901533
00:16.2,0.02435834
00:16.2,0.570948268
00:16.2,0.564272889
00:16.2,0.055440251
00:16.2,1.00445471
00:16.2,-0.052410183
00:16.2,-0.069283812
00:16.2,-1.283717955
00:16.2,-0.223681475
00:16.2,0.426007517
00:16.2,0.781980668
00:16.2,-0.415117317
00:16.2,0.231126165
00:16.2,0.523439516
00:16.2,0.005604077
00:16.3,-1.141640229
00:16.3,0.123645
00:16.3,0.380715312
00:16.3,-0.473711448
00:16.3,-0.127077265
00:16.3,-0.577748021
00:16.3,-1.285073774
00:16.3,0.513502206
00:16.3,-0.001874267
00:16.3,0.798837498
00:16.3,0.428661096
00:16.3,-0.177104881
00:16.3,-0.04159033
00:16.3,0.283088695
00:16.3,0.483441708
00:16.3,0.161335315
00:16.3,0.552796573
00:16.3,-0.148334368
00:16.3,-0.498571773
00:16.3,-0.032404627
00:16.3,0.102592445
00:16.3,-0.600767697
00:16.3,-0.668361042
00:16.3,0.223693148
00:16.3,-0.203178426
00:16.3,-0.082920453
00:16.3,-0.179846333
00:16.3,0.760300451
00:16.3,0.63088058
00:16.3,-0.618676845
00:16.3,-0.266396607
00:16.3,0.425002134
00:16.3,0.300968119
00:16.3,-0.020728981
00:16.3,-0.568800102
00:16.3,-0.341270023
00:16.3,-0.258383784
00:16.3,0.138497166
00:16.3,0.851863577
00:16.3,-0.343440117
00:16.3,-0.513017624
00:16.3,-0.054293238
00:16.3,0.51586949
00:16.3,-0.723441483
00:16.3,0.726817075
00:16.3,-0.086015681
00:16.3,-0.367160001
00:16.3,-0.800094643
00:16.3,0.353260387
00:16.3,-0.085585598
00:16.3,0.085352741
00:16.3,-0.450405871
00:16.3,-0.159548017
00:16.3,-0.243290623
00:16.3,-0.050296553
00:16.3,-0.334776163
00:16.3,-0.76709048
00:16.3,1.364249873
00:16.3,-0.681702124
00:16.3,0.090729503
00:16.3,-0.886013914
00:16.3,-0.998523718
00:16.3,0.048913246
00:16.3,0.087183794
00:16.3,0.630749495
00:16.3,0.199773421
00:16.3,-0.074905359
00:16.3,-0.474800122
00:16.3,0.749506034
00:16.3,0.464425623
00:16.3,-0.623164739
00:16.3,0.018981864
00:16.3,0.072026116
00:16.3,-0.172826828
00:16.3,0.385925243
00:16.3,0.415866569
00:16.3,-0.095242849
00:16.3,-0.140434623
00:16.3,0.749479231
00:16.3,0.466419446
00:16.3,0.036180195
00:16.3,-0.81460452
00:16.3,0.172000053
00:16.3,0.349041732
00:16.3,-1.377260814
00:16.3,0.125934724
00:16.3,-0.208345993
00:16.3,-0.11042714
00:16.3,-0.453690476
00:16.3,-0.074094645
00:16.3,0.695995788
00:16.3,-0.223199249
00:16.3,0.482786779
00:16.3,-0.403165609
00:16.3,0.379378096
00:16.3,0.000827928
00:16.3,0.176012414
00:16.3,0.003576628
00:16.3,0.320812616
00:16.3,-1.283792559
00:16.4,-0.709912657
00:16.4,0.208540249
00:16.4,-1.021769177
00:16.4,-0.265290178
00:16.4,-0.027170421
00:16.4,-0.414070069
00:16.4,-0.345780701
00:16.4,0.1357911
00:16.4,0.504647478
00:16.4,-0.479224691
00:16.4,-0.287529098
00:16.4,-0.365630487
00:16.4,-1.210689876
00:16.4,0.070855895
00:16.4,0.467358873
00:16.4,0.508321604
00:16.4,-0.435383188
00:16.4,-0.625849024
00:16.4,0.010802774
00:16.4,0.414636843
00:16.4,0.077425224
00:16.4,0.144652318
00:16.4,0.570915464
00:16.4,-0.36956828
00:16.4,-0.109985043
00:16.4,0.817302756
00:16.4,-0.098405562
00:16.4,-0.633668483
00:16.4,-0.334678048
00:16.4,-0.469089926
00:16.4,0.178581293
00:16.4,-0.447973502
00:16.4,0.135517126
00:16.4,-0.368032609
00:16.4,-1.061689269
00:16.4,0.153309893
00:16.4,0.074231841
00:16.4,0.258878908
00:16.4,-0.33649361
00:16.4,-0.389772238
00:16.4,0.200733429
00:16.4,0.759509786
00:16.4,0.005584005
00:16.4,0.212292548
00:16.4,-0.160793842
00:16.4,-0.771815261
00:16.4,0.48371471
00:16.4,0.45420712
00:16.4,0.355387013
00:16.4,-0.090972719
00:16.4,0.29852805
00:16.4,0.446880899
00:16.4,0.810079342
00:16.4,0.494263052
00:16.4,0.031910613
00:16.4,-0.654126628
00:16.4,0.077829149
00:16.4,0.128288698
00:16.4,0.354514888
00:16.4,0.67694593
00:16.4,-0.047575256
00:16.4,1.050493595
00:16.4,-0.87964351
00:16.4,0.209670936
00:16.4,-0.399260196
00:16.4,-0.953611
00:16.4,-0.100887188
00:16.4,-0.728586349
00:16.4,-0.080713949
00:16.4,0.017384624
00:16.4,0.559270705
00:16.4,-0.753792567
00:16.4,0.454222583
00:16.4,0.049040225
00:16.4,0.514424577
00:16.4,-0.215875588
00:16.4,-0.666122293
00:16.4,-0.608749663
00:16.4,-0.645903727
00:16.4,0.238907076
00:16.4,0.738461011
00:16.4,-0.282475763
00:16.4,0.314567649
00:16.4,-0.761721029
00:16.4,0.090160625
00:16.4,0.334281308
00:16.4,-0.724062388
00:16.4,-0.101941734
00:16.4,0.35795857
00:16.4,-1.466885324
00:16.4,0.667726531
00:16.4,0.176839688
00:16.4,0.358363824
00:16.4,-0.20635964
00:16.4,-0.861361241
00:16.4,0.267031478
00:16.4,-0.041295163
00:16.4,0.016057728
00:16.4,0.543803493
00:16.4,0.381031937
00:16.5,0.960618709
00:16.5,0.076927114
00:16.5,-0.345606219
00:16.5,-0.094208423
00:16.5,0.207831686
00:16.5,0.507928259
00:16.5,-0.733516976
00:16.5,0.004268808
00:16.5,0.804770829
00:16.5,-0.120104436
00:16.5,0.465505927
00:16.5,0.246558764
00:16.5,0.477930303
00:16.5,-0.404880271
00:16.5,-0.402700835
00:16.5,0.010135946
00:16.5,-0.766110894
00:16.5,-0.134870303
00:16.5,0.126438329
00:16.5,0.892317803
00:16.5,0.201359095
00:16.5,0.312614235
00:16.5,0.582237924
00:16.5,-0.482328794
00:16.5,-0.082541331
00:16.5,1.212706296
00:16.5,-0.039561111
00:16.5,0.558215374
00:16.5,0.481868939
00:16.5,-0.739056857
00:16.5,0.155239639
00:16.5,0.073373736
00:16.5,0.164979394
00:16.5,-0.37705624
00:16.5,-0.558459756
00:16.5,-0.238005
00:16.5,-0.048897499
00:16.5,0.592492224
00:16.5,0.90865541
00:16.5,0.698298923
00:16.5,0.430092605
00:16.5,-0.502170131
00:16.5,-0.204448087
00:16.5,0.104963026
00:16.5,-0.316219519
00:16.5,0.288602826
00:16.5,0.360243054
00:16.5,0.268145031
00:16.5,0.512567302
00:16.5,-0.452295607
00:16.5,0.466414352
00:16.5,-0.347822725
00:16.5,-0.470467976
00:16.5,0.266058067
00:16.5,0.607936781
00:16.5,0.244006743
00:16.5,0.010402012
00:16.5,0.155076913
00:16.5,0.068213459
00:16.5,-0.562975448
00:16.5,-0.621310072
00:16.5,-0.03941294
00:16.5,0.039928418
00:16.5,0.005666189
00:16.5,0.338050807
00:16.5,-0.107738358
00:16.5,0.281489591
00:16.5,-0.072293384
00:16.5,0.911679481
00:16.5,0.040356863
00:16.5,1.170361306
00:16.5,0.176005796
00:16.5,-0.106838585
00:16.5,-0.449723988
00:16.5,-0.721444287
00:16.5,-0.495721142
00:16.5,-0.439803155
00:16.5,0.19741001
00:16.5,-0.263082686
00:16.5,0.093463526
00:16.5,0.640989181
00:16.5,-0.043904176
00:16.5,1.039578349
00:16.5,-0.58790549
00:16.5,-0.075291774
00:16.5,-0.269656462
00:16.5,0.468253303
00:16.5,-1.119895815
00:16.5,-0.721557645
00:16.5,-0.053673411
00:16.5,0.775688861
00:16.5,0.112920917
00:16.5,-0.675773727
00:16.5,-0.598583296
00:16.5,0.836494851
00:16.5,-0.310567399
00:16.5,-0.471481686
00:16.5,0.73868628
00:16.5,0.505548503
00:16.5,0.637029822
00:16.6,-0.47502094
00:16.6,-0.762552821
00:16.6,0.066583245
00:16.6,0.167563067
00:16.6,0.182300902
00:16.6,0.739091968
00:16.6,-0.866883545
00:16.6,0.429847526
00:16.6,-0.548312522
00:16.6,0.42786766
00:16.6,-0.237478352
00:16.6,-0.406985898
00:16.6,-0.304951353
00:16.6,-0.7228051
00:16.6,0.02021447
00:16.6,-0.386336695
00:16.6,0.393149115
00:16.6,0.320028041
00:16.6,0.844078526
00:16.6,0.183163742
00:16.6,0.260338884
00:16.6,0.700049906
00:16.6,-0.313831348
00:16.6,-0.744129106
00:16.6,0.10004703
00:16.6,-0.711316735
00:16.6,1.226969336
00:16.6,0.727749146
00:16.6,1.081988167
00:16.6,0.031223488
00:16.6,0.275286797
00:16.6,-0.229737716
00:16.6,0.441462403
00:16.6,-0.607771606
00:16.6,-1.271546595
00:16.6,-0.39535531
00:16.6,-0.727736738
00:16.6,0.738963368
00:16.6,0.907838728
00:16.6,-0.701464536
00:16.6,0.645857804
00:16.6,0.475692492
00:16.6,-0.784888342
00:16.6,-0.195133765
00:16.6,-0.290081861
00:16.6,0.373997699
00:16.6,-0.614389675
00:16.6,-0.049436313
00:16.6,-0.342967252
00:16.6,0.236670592
00:16.6,-0.108396016
00:16.6,-0.267622852
00:16.6,-0.106648288
00:16.6,1.018021416
00:16.6,-0.208449818
00:16.6,-0.520502609
00:16.6,0.291716785
00:16.6,-0.071762335
00:16.6,-0.707616965
00:16.6,1.115748168
00:16.6,-0.176239473
00:16.6,-0.188934727
00:16.6,0.079917676
00:16.6,0.865058385
00:16.6,-0.839872663
00:16.6,0.137992925
00:16.6,1.043636081
00:16.6,0.06436434
00:16.6,-0.61766699
00:16.6,-0.309198426
00:16.6,0.103441265
00:16.6,0.665401958
00:16.6,-0.169667922
00:16.6,0.413325899
00:16.6,-0.717684414
00:16.6,-0.721859185
00:16.6,-0.241400344
00:16.6,0.719014361
00:16.6,0.03443732
00:16.6,0.144905598
00:16.6,0.139039798
00:16.6,0.554603991
00:16.6,-0.305110346
00:16.6,0.344142554
00:16.6,-0.415441332
00:16.6,0.991636328
00:16.6,-0.400195552
00:16.6,-0.441194652
00:16.6,0.274834907
00:16.6,0.039894216
00:16.6,0.163426203
00:16.6,0.113656898
00:16.6,-0.545196099
00:16.6,0.806679465
00:16.6,0.446771103
00:16.6,0.679474976
00:16.6,-0.264165445
00:16.6,0.208261772
00:16.6,0.098684231
00:16.6,0.564001313
00:16.7,0.580124066
00:16.7,0.096525401
00:16.7,-0.758975566
00:16.7,0.889830944
00:16.7,0.277993717
00:16.7,-0.304218521
00:16.7,0.203271069
00:16.7,-0.755546774
00:16.7,0.527676534
00:16.7,-0.735605872
00:16.7,-0.110417246
00:16.7,0.122227225
00:16.7,0.519419856
00:16.7,0.053272338
00:16.7,0.317481437
00:16.7,-0.014083454
00:16.7,-0.016092975
00:16.7,0.042738625
00:16.7,-0.09452896
00:16.7,-0.843285122
00:16.7,-0.384161747
00:16.7,0.122387421
00:16.7,-0.124560502
00:16.7,-0.077904541
00:16.7,-0.161676835
00:16.7,-0.431799196
00:16.7,-0.24654973
00:16.7,-0.153415872
00:16.7,0.00257157
00:16.7,0.196689172
00:16.7,-0.090275145
00:16.7,-0.514827628
00:16.7,-0.69904102
00:16.7,1.298718604
00:16.7,-0.564907515
00:16.7,-0.259312501
00:16.7,0.258500151
00:16.7,0.180430305
00:16.7,0.260432846
00:16.7,-0.221358535
00:16.7,0.119279035
00:16.7,0.030671832
00:16.7,-0.156065684
00:16.7,0.122704871
00:16.7,0.527682773
00:16.7,-0.011100112
00:16.7,-0.007773577
00:16.7,0.534080517
00:16.7,0.48068018
00:16.7,0.79196822
00:16.7,-0.878115117
00:16.7,0.452559592
00:16.7,0.300790023
00:16.7,-0.442826199
00:16.7,0.125793959
00:16.7,0.525560874
00:16.7,-0.414579461
00:16.7,0.221281215
00:16.7,0.435676838
00:16.7,-0.535509781
00:16.7,-0.071142846
00:16.7,0.150484188
00:16.7,-0.398065753
00:16.7,-0.4395766
00:16.7,-0.067522301
00:16.7,0.400819858
00:16.7,0.321867001
00:16.7,-0.430706365
00:16.7,0.326083943
00:16.7,-0.417969888
00:16.7,-0.805084899
00:16.7,-0.183571786
00:16.7,0.561484686
00:16.7,0.327980276
00:16.7,-0.000785904
00:16.7,-0.208352742
00:16.7,-0.194881068
00:16.7,0.054392453
00:16.7,-0.534218743
00:16.7,-0.174053673
00:16.7,-0.107784731
00:16.7,-0.675537229
00:16.7,-0.419224125
00:16.7,0.205253396
00:16.7,0.00475592
00:16.7,-0.154380896
00:16.7,-0.455713719
00:16.7,0.788424913
00:16.7,-0.418989607
00:16.7,0.125796404
00:16.7,-0.243934544
00:16.7,0.018139646
00:16.7,0.228804871
00:16.7,-0.685128295
00:16.7,-0.003308122
00:16.7,0.595364324
00:16.7,0.880750947
00:16.7,-0.065006987
00:16.7,0.020840604
00:16.8,1.105666514
00:16.8,0.567462141
00:16.8,-0.308642285
00:16.8,-0.309491725
00:16.8,0.478274731
00:16.8,-0.505518565
00:16.8,0.543863376
00:16.8,0.167149982
00:16.8,0.258860382
00:16.8,-0.128366902
00:16.8,-0.314912402
00:16.8,0.730996415
00:16.8,-0.12336864
00:16.8,-0.205467538
00:16.8,-0.040068534
00:16.8,0.096511066
00:16.8,-0.515412563
00:16.8,-0.282435747
00:16.8,-0.309016037
00:16.8,0.422640152
00:16.8,-0.442981284
00:16.8,-0.877883929
00:16.8,-0.983547281
00:16.8,-0.735190067
00:16.8,0.680769101
00:16.8,0.0081033
00:16.8,0.250624543
00:16.8,0.268243864
00:16.8,0.028091959
00:16.8,-0.037390648
00:16.8,0.522263215
00:16.8,0.072997957
00:16.8,0.69954874
00:16.8,0.310414973
00:16.8,-0.308898137
00:16.8,-0.248567012
00:16.8,-0.363732403
00:16.8,0.608774011
00:16.8,-0.202525476
00:16.8,-0.399236398
00:16.8,0.159889021
00:16.8,-0.048583553
00:16.8,0.147284256
00:16.8,0.944906952
00:16.8,0.456535403
00:16.8,0.013505277
00:16.8,-0.704211692
00:16.8,-0.249981249
00:16.8,0.355523051
00:16.8,-0.58552052
00:16.8,1.070485148
00:16.8,0.007208281
00:16.8,0.024424197
00:16.8,-0.333322596
00:16.8,0.248368878
00:16.8,-0.579000903
00:16.8,1.082446295
00:16.8,0.658675652
00:16.8,0.492148223
00:16.8,-0.695214503
00:16.8,0.102706635
00:16.8,0.604543199
00:16.8,0.2965527
00:16.8,-0.501054552
00:16.8,-0.325046878
00:16.8,-0.225968069
00:16.8,-0.301718917
00:16.8,0.764389418
00:16.8,-0.960506569
00:16.8,0.32795957
00:16.8,-0.646151687
00:16.8,-0.480625744
00:16.8,-1.004866683
00:16.8,-0.274527216
00:16.8,0.755365826
00:16.8,0.132412121
00:16.8,-0.599180773
00:16.8,0.508573837
00:16.8,0.615652132
00:16.8,0.052023241
00:16.8,1.017374579
00:16.8,0.410782062
00:16.8,0.341326254
00:16.8,-0.401689354
00:16.8,0.313699243
00:16.8,0.108395639
00:16.8,0.259914501
00:16.8,-0.34229281
00:16.8,0.064049442
00:16.8,-0.40843075
00:16.8,-1.07356605
00:16.8,0.499152284
00:16.8,-0.751194491
00:16.8,0.053593232
00:16.8,0.166501065
00:16.8,0.163281508
00:16.8,-0.141539537
00:16.8,0.135605738
00:16.8,0.235483535
00:16.8,0.367482408
00:16.8,0.86672067
00:16.9,0.117097076
00:16.9,0.032024423
00:16.9,-0.453364483
00:16.9,0.217973162
00:16.9,0.333691552
00:16.9,-0.096151592
00:16.9,0.272306252
00:16.9,-0.146258097
00:16.9,0.335496326
00:16.9,0.456301157
00:16.9,0.449313933
00:16.9,0.058922163
00:16.9,-0.519984076
00:16.9,-0.305956526
00:16.9,0.297578662
00:16.9,1.224406153
00:16.9,-0.170360386
00:16.9,0.227918839
00:16.9,-0.278026279
00:16.9,-0.486983522
00:16.9,-0.338157932
00:16.9,-1.041235988
00:16.9,0.676717531
00:16.9,-1.115065126
00:16.9,-0.131914115
00:16.9,-0.589063948
00:16.9,-0.442190108
00:16.9,0.68826133
00:16.9,0.100533495
00:16.9,-0.48269808
00:16.9,-0.294758566
00:16.9,-0.38274061
00:16.9,-0.021772836
00:16.9,0.086445842
00:16.9,0.947787387
00:16.9,-0.958150383
00:16.9,-0.017406157
00:16.9,-0.157783846
00:16.9,0.473274264
00:16.9,0.177409059
00:16.9,0.295181104
00:16.9,0.172543093
00:16.9,-0.465995563
00:16.9,0.605632748
00:16.9,0.399252452
00:16.9,0.457764896
00:16.9,0.632025085
00:16.9,0.20883755
00:16.9,0.740496202
00:16.9,0.188819786
00:16.9,-0.109529294
00:16.9,-0.003301955
00:16.9,-0.011921884
00:16.9,-0.259695661
00:16.9,0.815944424
00:16.9,0.148147683
00:16.9,0.047369238
00:16.9,0.194137127
00:16.9,1.489927258
00:16.9,-0.565862094
00:16.9,-0.422519256
00:16.9,-0.690285509
00:16.9,-0.116299619
00:16.9,0.122759222
00:16.9,-0.232661259
00:16.9,-0.269863399
00:16.9,0.071202433
00:16.9,-0.251053912
00:16.9,0.155087914
00:16.9,0.557117173
00:16.9,0.338515235
00:16.9,0.440506674
00:16.9,0.542959206
00:16.9,0.14141408
00:16.9,-0.079320513
00:16.9,-0.386126535
00:16.9,-0.195589082
00:16.9,-0.261842766
00:16.9,0.365836163
00:16.9,0.173391277
00:16.9,0.348378931
00:16.9,-0.580168428
00:16.9,0.715874742
00:16.9,-0.213490186
00:16.9,-0.550008321
00:16.9,-0.219608882
00:16.9,1.241882996
00:16.9,-0.193858433
00:16.9,-0.162548236
00:16.9,-0.09605234
00:16.9,-0.074310192
00:16.9,-0.390738033
00:16.9,0.071606542
00:16.9,0.537797454
00:16.9,0.157144658
00:16.9,-0.555582649
00:16.9,-0.172172952
00:16.9,-0.2757637
00:16.9,0.026469734
00:16.9,0.665225836
00:17.0,-0.074441398
00:17.0,-0.044077434
00:17.0,0.888822409
00:17.0,0.438102996
00:17.0,0.287040641
00:17.0,0.979065808
00:17.0,0.244905627
00:17.0,-0.993263571
00:17.0,0.416332879
00:17.0,-0.796004229
00:17.0,0.226002684
00:17.0,-0.856871787
00:17.0,-0.233427705
00:17.0,-0.181892265
00:17.0,-0.385059554
00:17.0,-0.174425999
00:17.0,0.51628086
00:17.0,-0.356976456
00:17.0,0.27257044
00:17.0,-0.48282482
00:17.0,-0.094749788
00:17.0,0.161919633
00:17.0,-0.498264208
00:17.0,-0.655860216
00:17.0,0.245939075
00:17.0,0.5615402
00:17.0,-0.03953251
00:17.0,-0.228656453
00:17.0,0.077837694
00:17.0,0.027739959
00:17.0,0.12145127
00:17.0,-1.26412255
00:17.0,-0.534552146
00:17.0,-0.422615053
00:17.0,0.075433814
00:17.0,0.092938942
00:17.0,0.318090244
00:17.0,0.128790875
00:17.0,-0.650367535
00:17.0,0.723502309
00:17.0,0.635959152
00:17.0,-0.629098645
00:17.0,0.166352647
00:17.0,-0.297712193
00:17.0,0.069431995
00:17.0,0.52665514
00:17.0,1.065052133
00:17.0,0.375638853
00:17.0,0.147467368
00:17.0,-0.169910584
00:17.0,0.091067436
00:17.0,0.679885947
00:17.0,-0.022354378
00:17.0,-0.443056326
00:17.0,-0.809844933
00:17.0,0.256523934
00:17.0,0.123644063
00:17.0,-0.322954087
00:17.0,0.513007063
00:17.0,-0.210888432
00:17.0,-0.067322046
00:17.0,-0.008332067
00:17.0,-0.175476371
00:17.0,0.117932533
00:17.0,0.575757573
00:17.0,-0.571240949
00:17.0,0.244260069
00:17.0,0.086079335
00:17.0,0.076881915
00:17.0,0.435922285
00:17.0,0.024648713
00:17.0,0.240114631
00:17.0,0.357932315
00:17.0,-0.2521826
00:17.0,0.14959173
00:17.0,-0.125393804
00:17.0,-0.06634089
00:17.0,-0.161030698
00:17.0,0.235540202
00:17.0,0.040822355
00:17.0,0.197272017
00:17.0,-0.008758681
00:17.0,-0.802060506
00:17.0,0.015684208
00:17.0,0.031768978
00:17.0,0.121297969
00:17.0,-0.296864597
00:17.0,-0.597734858
00:17.0,0.312303322
00:17.0,-0.136803278
00:17.0,0.085622024
00:17.0,-0.14073004
00:17.0,-0.003030913
00:17.0,-0.224642674
00:17.0,-0.484041795
00:17.0,0.23686583
00:17.0,-0.301560044
00:17.0,0.08197574
00:17.0,0.205230111
00:17.0,-0.293406358
00:17.1,-0.601942817
00:17.1,1.213042807
00:17.1,-0.263885938
00:17.1,0.311708579
00:17.1,0.969731775
00:17.1,0.394953873
00:17.1,-0.150221404
00:17.1,-0.033558194
00:17.1,-0.41630361
00:17.1,0.440848213
00:17.1,0.283135354
00:17.1,-0.257212909
00:17.1,-0.521087404
00:17.1,-0.660616869
00:17.1,0.493257002
00:17.1,0.060186564
00:17.1,0.107492268
00:17.1,-0.411474313
00:17.1,-0.731751552
00:17.1,0.481306787
00:17.1,0.021019518
00:17.1,0.45361733
00:17.1,-0.192966563
00:17.1,-0.118408922
00:17.1,0.356649088
00:17.1,0.36617404
00:17.1,0.398782811
00:17.1,-0.147600627
00:17.1,0.307273619
00:17.1,0.554549733
00:17.1,-0.052386006
00:17.1,-0.256744182
00:17.1,0.671373802
00:17.1,-0.327222867
00:17.1,0.314738249
00:17.1,-0.029211155
00:17.1,-0.920782808
00:17.1,0.564297034
00:17.1,-1.378926815
00:17.1,-0.992064033
00:17.1,0.26366504
00:17.1,0.263535599
00:17.1,-0.318789929
00:17.1,0.073911045
00:17.1,-1.265715023
00:17.1,0.353487732
00:17.1,0.124862744
00:17.1,-0.022821427
00:17.1,0.010420741
00:17.1,0.246627088
00:17.1,-0.014450762
00:17.1,-0.937027751
00:17.1,1.098166117
00:17.1,0.60040041
00:17.1,-0.642472331
00:17.1,-0.172568615
00:17.1,-0.118017095
00:17.1,0.539424783
00:17.1,-1.079634468
00:17.1,-0.249504132
00:17.1,-0.880318222
00:17.1,-0.142547758
00:17.1,-0.236250447
00:17.1,0.039847034
00:17.1,-0.3024372
00:17.1,-0.375511696
00:17.1,0.309828346
00:17.1,0.22733637
00:17.1,0.275699171
00:17.1,-0.088450045
00:17.1,-0.285869291
00:17.1,-0.059426241
00:17.1,0.250581035
00:17.1,-1.08838985
00:17.1,0.197055965
00:17.1,0.154569094
00:17.1,0.031075453
00:17.1,-0.074656711
00:17.1,-1.283059693
00:17.1,-0.219926632
00:17.1,0.894719356
00:17.1,0.006450648
00:17.1,-0.153644919
00:17.1,0.008453098
00:17.1,0.177386434
00:17.1,0.329410122
00:17.1,-0.114440082
00:17.1,0.212459801
00:17.1,0.838325401
00:17.1,0.5031254
00:17.1,1.170150108
00:17.1,-0.328385179
00:17.1,0.838094754
00:17.1,-0.39533682
00:17.1,0.176783073
00:17.1,0.366238265
00:17.1,-0.255388596
00:17.1,0.043982139
00:17.1,0.455230551
00:17.1,-0.355135449
00:17.2,0.83469173
00:17.2,-0.692298312
00:17.2,0.969845721
00:17.2,0.500663067
00:17.2,-0.044862788
00:17.2,-0.201334106
00:17.2,-0.253514131
00:17.2,-0.06789782
00:17.2,-0.024247931
00:17.2,0.627613123
00:17.2,0.98432705
00:17.2,0.09968996
00:17.2,-0.422814244
00:17.2,-0.27286302
00:17.2,-0.091545392
00:17.2,-0.515061053
00:17.2,-0.589470701
00:17.2,1.048563606
00:17.2,0.151306763
00:17.2,-0.416566567
00:17.2,0.408301785
00:17.2,-0.589173062
00:17.2,-0.548006024
00:17.2,-0.401521201
00:17.2,0.82725664
00:17.2,-0.126440033
00:17.2,-1.220853493
00:17.2,0.605032967
00:17.2,-0.153190682
00:17.2,-0.924704003
00:17.2,-0.158341744
00:17.2,0.260501948
00:17.2,0.202024583
00:17.2,0.89920749
00:17.2,-0.426383931
00:17.2,0.02336006
00:17.2,-0.349784639
00:17.2,-0.771096447
00:17.2,0.442763686
00:17.2,0.231634785
00:17.2,0.141839225
00:17.2,0.213395097
00:17.2,-0.342736426
00:17.2,-0.502847544
00:17.2,0.018823686
00:17.2,0.580605701
00:17.2,0.804038568
00:17.2,0.397716353
00:17.2,0.014587213
00:17.2,0.134891965
00:17.2,0.00579693
00:17.2,-0.51297167
00:17.2,0.012323689
00:17.2,-0.667413409
00:17.2,-0.062038613
00:17.2,0.818052555
00:17.2,0.411429611
00:17.2,-0.461559592
00:17.2,-0.036214535
00:17.2,-0.417188156
00:17.2,-0.031256884
00:17.2,0.520553908
00:17.2,0.326503969
00:17.2,1.24207204
00:17.2,0.596238701
00:17.2,0.102000191
00:17.2,0.338574987
00:17.2,-0.101221587
00:17.2,-0.563752124
00:17.2,0.652888289
00:17.2,0.504495738
